Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
23.4	12.26	0.01	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
32.3	12.66	0.02	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
41.1	13.08	0.03	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
49.8	13.36	0.04	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
58.5	13.71	0.05	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
67.2	13.81	0.06	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
75.9	14.4	0.14	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
84.6	14.3	0.09	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
93.3	14.4	0.09	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
107.2	14.54	0.06	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
119.8	14.52	0.04	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
132.4	14.67	0.06	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
145.0	14.74	0.07	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
157.6	14.81	0.1	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
170.3	15.12	0.15	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
182.9	14.97	0.11	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
195.5	15.33	0.16	clear	USNO	LANL/RAPTOR-S(30cm)/AP-6E-CCD	n	Perley2008	no
