time_sec	mag	mag_err	band	system	telescope	extcorr	source	flag
32.78	16.855002806028498	0.15	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
70.98	16.8150028060285	0.19	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
79.28	16.9850028060285	0.19	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
87.48	16.9250028060285	0.19	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
92.88	16.6350028060285	0.05	Rc	AB	Lulin/TAOS-D(0.5m)/CCD	y	Wang2008	no
95.78	16.715002806028497	0.15	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
104.09	16.6750028060285	0.14	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
105.03	16.6150028060285	0.19	Rc	AB	Lulin/TAOS-A(0.5m)/CCD	y	Wang2008	no
112.29	16.605002806028498	0.13	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
120.59	16.5750028060285	0.13	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
121.09	16.5650028060285	0.06	Rc	AB	Lulin/TAOS-D(0.5m)/CCD	y	Wang2008	no
128.79	16.3950028060285	0.12	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
136.99	16.3850028060285	0.11	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
145.3	16.4850028060285	0.09	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
149.4	16.4950028060285	0.06	Rc	AB	Lulin/TAOS-D(0.5m)/CCD	y	Wang2008	no
153.6	16.6450028060285	0.12	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
161.8	16.5050028060285	0.12	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
170.0	16.4750028060285	0.12	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
177.7	16.6550028060285	0.07	Rc	AB	Lulin/TAOS-D(0.5m)/CCD	y	Wang2008	no
178.3	16.8350028060285	0.2	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
186.5	16.5650028060285	0.14	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
187.95	16.5250028060285	0.18	Rc	AB	Lulin/TAOS-A(0.5m)/CCD	y	Wang2008	no
194.7	16.4550028060285	0.13	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
202.91	16.6450028060285	0.14	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
206.01	16.6550028060285	0.08	Rc	AB	Lulin/TAOS-D(0.5m)/CCD	y	Wang2008	no
211.11	16.625002806028498	0.12	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
219.41	16.855002806028498	0.17	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
227.61	16.5450028060285	0.15	Rc	AB	Lulin/TAOS-B(0.5m)/CCD	y	Wang2008	no
10778.2	17.437071204108978	0.044	CR	AB	Hankasalmi/0.4m/SBIG-STL-1001E	y	Oksanen2008	no
10890.5	17.47907120410898	0.054	CR	AB	Hankasalmi/0.4m/SBIG-STL-1001E	y	Oksanen2008	no
10994.2	17.50507120410898	0.048	CR	AB	Hankasalmi/0.4m/SBIG-STL-1001E	y	Oksanen2008	no
11097.8	17.576071204108977	0.052	CR	AB	Hankasalmi/0.4m/SBIG-STL-1001E	y	Oksanen2008	no
11201.5	17.642071204108976	0.069	CR	AB	Hankasalmi/0.4m/SBIG-STL-1001E	y	Oksanen2008	no
11313.8	17.61807120410898	0.057	CR	AB	Hankasalmi/0.4m/SBIG-STL-1001E	y	Oksanen2008	no
